DeviceTag: Xsens DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-12-02 18:04:02.539,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
4014846,-0.5471,-0.4042,0.6349,-0.3663,0.2054,0.4577,-0.3229,0
4015013,-0.5482,-0.4026,0.6361,-0.3642,-0.0777,0.0796,0.1379,0
4015180,-0.5485,-0.4022,0.6368,-0.3631,-0.0751,-0.3122,0.0027,0
4015347,-0.5484,-0.4024,0.6366,-0.3633,0.0180,0.5922,-0.1441,0
4015513,-0.5491,-0.4019,0.6360,-0.3639,0.3082,0.2263,0.2853,0
4015680,-0.5496,-0.4017,0.6355,-0.3642,-0.0374,0.1641,-0.1805,0
4015847,-0.5500,-0.4013,0.6353,-0.3645,0.1387,0.1186,0.2457,0
4016013,-0.5505,-0.4011,0.6348,-0.3648,0.0381,0.3179,-0.0549,0
4016180,-0.5511,-0.4007,0.6343,-0.3652,0.1193,0.2002,0.0466,0
4016347,-0.5518,-0.4002,0.6337,-0.3657,0.1460,0.3229,0.0483,0
4016513,-0.5529,-0.3993,0.6328,-0.3666,0.2082,0.6041,-0.0919,0
4016680,-0.5547,-0.3981,0.6313,-0.3679,0.1703,0.0867,0.2679,0
4016847,-0.5567,-0.3967,0.6294,-0.3694,-0.0084,0.2893,-0.0449,0
4017013,-0.5584,-0.3958,0.6280,-0.3703,0.0989,0.0035,0.1675,0
4017180,-0.5596,-0.3950,0.6268,-0.3714,-0.2094,0.0313,-0.4788,0
4017347,-0.5603,-0.3945,0.6263,-0.3718,0.1907,-0.0531,0.4269,0
4017513,-0.5610,-0.3941,0.6256,-0.3723,0.0614,0.3909,-0.0578,0
4017680,-0.5620,-0.3934,0.6245,-0.3734,0.0667,0.3141,-0.0603,0
4017847,-0.5642,-0.3918,0.6223,-0.3755,0.4645,0.9829,0.0427,0
4018013,-0.5696,-0.3877,0.6172,-0.3799,0.6470,1.9793,0.0284,0
4018180,-0.5790,-0.3806,0.6084,-0.3870,0.4712,1.4294,-0.1512,0
4018347,0.5917,0.3710,-0.5954,0.3973,0.3655,0.6005,-0.0627,0
4018513,0.6072,0.3593,-0.5775,0.4108,0.0739,0.3712,-0.3266,0
4018680,0.6254,0.3450,-0.5537,0.4280,0.0569,0.4919,-0.2829,0
4018847,0.6449,0.3289,-0.5255,0.4469,0.5043,0.5746,-0.1398,0
4019013,0.6643,0.3122,-0.4955,0.4645,0.5214,0.4653,0.7085,0
4019180,0.6810,0.2967,-0.4678,0.4788,-0.0101,-0.9175,-0.7658,0
4019347,0.6938,0.2838,-0.4443,0.4906,-0.5059,-1.1452,-0.2659,0
4019513,0.7034,0.2732,-0.4251,0.4999,-0.7627,-0.7358,0.0354,0
4019680,0.7094,0.2661,-0.4124,0.5058,-0.7892,-1.0838,0.3120,0
4019847,0.7117,0.2631,-0.4073,0.5083,-0.3668,-0.9087,0.2760,0
