DeviceTag: Xsens DOT,FirmwareVersion: 3.0.0,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-12-02 18:04:02.724,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
186713,0.9953,-0.0334,-0.0914,-0.0023,-0.0556,-0.0034,-0.0264,0
186880,0.9952,-0.0335,-0.0921,-0.0024,0.0115,0.0056,-0.0388,0
187046,0.9951,-0.0336,-0.0929,-0.0023,-0.0871,0.0019,-0.0236,0
187213,0.9950,-0.0338,-0.0941,-0.0022,-0.0320,0.0319,0.0092,0
187380,0.9948,-0.0340,-0.0959,-0.0021,-0.1229,0.0298,0.0975,0
187546,0.9945,-0.0341,-0.0990,-0.0019,-0.2463,0.0342,0.4646,0
187713,0.9939,-0.0339,-0.1045,-0.0017,-0.2688,0.0122,0.3772,0
187880,0.9932,-0.0337,-0.1115,-0.0016,-0.1147,0.0425,0.1507,0
188046,0.9923,-0.0334,-0.1196,-0.0013,-0.2301,-0.0162,0.2690,0
188213,0.9910,-0.0331,-0.1296,-0.0011,-0.2275,0.0236,0.2753,0
188380,0.9895,-0.0327,-0.1407,-0.0009,-0.0973,0.0081,0.0157,0
188546,0.9879,-0.0322,-0.1514,-0.0006,0.0815,-0.0171,-0.2413,0
188713,0.9865,-0.0317,-0.1608,-0.0003,0.1428,0.0201,-0.3480,0
188880,0.9851,-0.0311,-0.1692,0.0003,0.0796,0.1035,-0.1764,0
189046,0.9837,-0.0306,-0.1772,0.0012,-0.0086,-0.0058,-0.0532,0
189213,0.9821,-0.0300,-0.1858,0.0022,-0.1733,0.0997,0.1488,0
189380,0.9803,-0.0295,-0.1954,0.0036,-0.1022,0.1956,0.0838,0
189546,0.9781,-0.0290,-0.2059,0.0059,-0.1671,0.1732,0.1360,0
189713,0.9758,-0.0280,-0.2168,0.0091,0.0127,0.0581,-0.0693,0
189880,0.9733,-0.0268,-0.2275,0.0126,0.0200,0.0148,-0.1055,0
190046,0.9708,-0.0256,-0.2380,0.0160,-0.0019,-0.0623,-0.0898,0
190213,0.9682,-0.0244,-0.2481,0.0191,-0.0322,-0.1065,-0.0785,0
190380,0.9654,-0.0232,-0.2588,0.0218,-0.2728,-0.0530,0.1550,0
190546,0.9620,-0.0221,-0.2712,0.0241,-0.4023,-0.0696,0.2661,0
190713,0.9578,-0.0211,-0.2856,0.0258,-0.4270,-0.1761,0.2073,0
190880,0.9530,-0.0204,-0.3011,0.0266,-0.2808,-0.1836,0.0235,0
191046,0.9476,-0.0200,-0.3178,0.0267,-0.3781,-0.0112,0.1353,0
191213,0.9415,-0.0195,-0.3354,0.0268,-0.1479,-0.0453,-0.0803,0
191380,0.9351,-0.0190,-0.3528,0.0268,-0.0224,0.0086,-0.1695,0
191546,0.9286,-0.0185,-0.3696,0.0269,0.0690,-0.0200,-0.2466,0
191713,0.9220,-0.0181,-0.3859,0.0269,-0.1022,0.0147,-0.1234,0
191880,0.9146,-0.0177,-0.4030,0.0271,-0.4525,0.0263,0.0571,0
192046,0.9060,-0.0173,-0.4220,0.0271,-0.4672,0.1311,0.0560,0
192213,0.8964,-0.0171,-0.4421,0.0269,-0.2106,-0.3371,-0.1801,0
192380,0.8861,-0.0169,-0.4624,0.0268,-0.0758,0.2325,-0.2658,0
192546,0.8755,-0.0168,-0.4822,0.0267,0.0227,-0.1403,-0.2710,0
192713,0.8646,-0.0168,-0.5016,0.0265,0.0852,-0.0243,-0.3261,0
192880,0.8534,-0.0169,-0.5204,0.0260,0.1380,-0.0727,-0.2837,0
193046,0.8418,-0.0174,-0.5388,0.0254,0.1183,0.0636,-0.3003,0
193213,0.8297,-0.0182,-0.5574,0.0245,0.1424,0.1612,-0.2966,0
193380,0.8172,-0.0192,-0.5756,0.0234,0.2095,0.1273,-0.2768,0
193546,0.8042,-0.0206,-0.5936,0.0221,0.1143,0.2545,-0.3006,0
193713,0.7905,-0.0224,-0.6117,0.0205,0.1685,-0.1155,-0.4290,0
193880,0.7781,-0.0242,-0.6274,0.0185,1.1060,-0.5333,0.6983,0
194046,0.7690,-0.0245,-0.6386,0.0166,0.7785,-0.0686,-0.1655,0
194213,0.7624,-0.0248,-0.6465,0.0153,0.5571,-0.1263,-0.1329,0
194380,0.7574,-0.0249,-0.6523,0.0143,0.3186,0.0047,-0.1029,0
194546,0.7545,-0.0246,-0.6556,0.0142,0.2978,-0.0406,-0.1053,0
194713,0.7524,-0.0244,-0.6581,0.0140,0.3013,0.0299,-0.0331,0
194880,0.7511,-0.0242,-0.6596,0.0139,0.2361,-0.0741,-0.0376,0
195047,0.7502,-0.0241,-0.6607,0.0138,-0.0440,0.0363,-0.0511,0
195213,0.7488,-0.0239,-0.6622,0.0138,-0.1864,-0.0756,-0.0022,0
195380,0.7469,-0.0238,-0.6644,0.0137,-0.2128,-0.0576,-0.0127,0
195547,0.7445,-0.0236,-0.6670,0.0136,-0.1253,-0.0496,-0.0109,0
195713,0.7418,-0.0234,-0.6701,0.0134,-0.1666,-0.0508,-0.0005,0
195880,0.7387,-0.0232,-0.6736,0.0132,-0.0717,-0.0871,-0.0052,0
196047,0.7357,-0.0230,-0.6768,0.0129,0.1482,-0.0429,-0.0314,0
196213,0.7334,-0.0228,-0.6793,0.0128,0.3609,-0.0083,-0.0604,0
196380,0.7324,-0.0227,-0.6803,0.0127,0.4622,0.0014,-0.0563,0
196547,0.7327,-0.0227,-0.6800,0.0127,0.4008,-0.0205,-0.0401,0
196713,0.7339,-0.0228,-0.6787,0.0128,0.2811,-0.0251,-0.0220,0
196880,0.7359,-0.0230,-0.6766,0.0129,0.2113,-0.0275,-0.0431,0
197047,0.7385,-0.0233,-0.6738,0.0131,0.2387,-0.0343,-0.0366,0
197213,0.7418,-0.0236,-0.6700,0.0133,0.3000,-0.0283,-0.0731,0
197380,0.7463,-0.0240,-0.6650,0.0136,0.4394,-0.0195,-0.0937,0
197547,0.7521,-0.0246,-0.6584,0.0140,0.5138,-0.0348,-0.1023,0
197713,0.7593,-0.0252,-0.6501,0.0145,0.4893,-0.0374,-0.1295,0
197880,0.7675,-0.0260,-0.6403,0.0150,0.4453,-0.1373,-0.1735,0
198047,0.7768,-0.0270,-0.6290,0.0155,0.3809,0.1902,-0.2329,0
198213,0.7868,-0.0279,-0.6163,0.0160,0.2312,-0.3452,0.4869,0
198380,0.7962,-0.0280,-0.6042,0.0156,-0.2464,-0.1132,-0.0212,0
198547,0.8053,-0.0282,-0.5920,0.0153,0.0366,0.0436,-0.1335,0
198713,0.8142,-0.0282,-0.5796,0.0151,-0.0279,-0.0223,-0.1259,0
198880,0.8230,-0.0283,-0.5672,0.0148,-0.0935,-0.0519,-0.0976,0
199047,0.8315,-0.0284,-0.5547,0.0145,0.1443,-0.0474,-0.1514,0
199213,0.8404,-0.0285,-0.5410,0.0142,0.2688,-0.0074,-0.2010,0
199380,0.8498,-0.0285,-0.5261,0.0139,0.2360,-0.0077,-0.2315,0
199547,0.8594,-0.0285,-0.5103,0.0135,0.1096,-0.0491,-0.2333,0
199713,0.8690,-0.0285,-0.4938,0.0132,0.0402,-0.0225,-0.2507,0
199880,0.8787,-0.0286,-0.4764,0.0129,0.1928,-0.0012,-0.3029,0
200047,0.8887,-0.0287,-0.4574,0.0126,0.3670,-0.0432,-0.4356,0
200213,0.8994,-0.0288,-0.4360,0.0123,0.5306,-0.0293,-0.5569,0
200380,0.9106,-0.0289,-0.4121,0.0121,0.1912,-0.0038,-0.5003,0
200547,0.9214,-0.0289,-0.3873,0.0121,-0.1932,0.0583,-0.3171,0
200713,0.9313,-0.0288,-0.3629,0.0129,-0.4576,0.1712,-0.1087,0
200880,0.9400,-0.0284,-0.3397,0.0150,-0.3800,0.2655,-0.0879,0
201047,0.9478,-0.0273,-0.3171,0.0187,-0.3030,0.2098,-0.0930,0
201213,0.9546,-0.0259,-0.2958,0.0235,-0.6518,0.1886,0.2855,0
201380,0.9599,-0.0248,-0.2776,0.0288,-0.7733,0.1174,0.4911,0
201547,0.9639,-0.0241,-0.2631,0.0334,-0.6839,-0.2058,0.4683,0
201713,0.9669,-0.0236,-0.2512,0.0366,-0.5107,-0.1861,0.3827,0
201880,0.9693,-0.0235,-0.2416,0.0381,-0.4514,-0.2623,0.3553,0
202047,0.9712,-0.0238,-0.2341,0.0382,-0.3164,-0.1469,0.3211,0
202213,0.9727,-0.0243,-0.2275,0.0382,0.0567,0.0480,-0.1353,0
202380,0.9746,-0.0246,-0.2195,0.0382,0.2243,-0.0089,-0.3580,0
202547,0.9765,-0.0248,-0.2107,0.0382,-0.1769,-0.0144,0.1513,0
202713,0.9778,-0.0250,-0.2043,0.0383,-0.4008,0.0314,0.4056,0
202880,0.9788,-0.0252,-0.1994,0.0386,-0.1118,0.0381,0.0776,0
203047,0.9798,-0.0253,-0.1947,0.0390,0.0110,0.0455,-0.0256,0
203213,0.9806,-0.0256,-0.1901,0.0393,0.0023,-0.0427,-0.1076,0
203380,0.9817,-0.0260,-0.1848,0.0393,0.1492,-0.0156,-0.2346,0
203547,0.9829,-0.0267,-0.1777,0.0394,0.2773,0.0766,-0.6381,0
203713,0.9846,-0.0277,-0.1678,0.0396,0.3621,0.0074,-0.4032,0
203880,0.9864,-0.0285,-0.1565,0.0402,-0.0261,0.1397,-0.1520,0
204047,0.9880,-0.0294,-0.1457,0.0415,-0.2171,0.1261,0.1132,0
204213,0.9893,-0.0300,-0.1358,0.0433,-0.1770,0.0642,0.1772,0
204380,0.9904,-0.0306,-0.1274,0.0448,-0.2532,-0.1854,0.2664,0
204547,0.9910,-0.0310,-0.1217,0.0454,-0.5003,-0.1946,0.6639,0
204713,0.9914,-0.0313,-0.1189,0.0454,-0.1934,-0.0310,0.3215,0
204880,0.9916,-0.0315,-0.1166,0.0452,0.1012,0.0258,-0.1443,0
205047,0.9920,-0.0317,-0.1134,0.0451,0.1070,0.0501,-0.1751,0
205213,0.9924,-0.0320,-0.1101,0.0449,-0.0499,-0.0395,-0.0207,0
205380,0.9927,-0.0323,-0.1073,0.0447,-0.0451,-0.0081,0.0799,0
205547,0.9931,-0.0328,-0.1033,0.0443,0.5211,-0.1023,-0.8933,0
205713,0.9942,-0.0336,-0.0925,0.0438,0.6634,0.0490,-1.0820,0
205880,0.9953,-0.0341,-0.0791,0.0433,-0.1296,0.0348,0.1881,0
206047,0.9960,-0.0340,-0.0709,0.0429,-1.1285,-0.0174,1.9379,0
206213,0.9960,-0.0340,-0.0711,0.0427,-0.4587,0.1456,0.4278,0
206380,0.9960,-0.0341,-0.0711,0.0426,0.3468,-0.1074,-0.5751,0
206547,0.9962,-0.0337,-0.0676,0.0423,0.3575,0.0377,-0.5098,0
206713,0.9966,-0.0334,-0.0633,0.0420,-0.2079,0.0083,0.1626,0
206880,0.9967,-0.0333,-0.0612,0.0418,-0.2835,0.0367,0.3234,0
207047,0.9968,-0.0335,-0.0602,0.0417,-0.0175,0.0441,-0.0994,0
207213,0.9969,-0.0337,-0.0583,0.0418,-0.0056,-0.0856,-0.2484,0
207380,0.9969,-0.0338,-0.0569,0.0417,-0.0109,0.1170,0.1681,0
207547,0.9970,-0.0339,-0.0556,0.0416,0.0351,-0.0354,-0.1180,0
207713,0.9971,-0.0337,-0.0536,0.0415,0.1165,0.0492,-0.1002,0
207880,0.9972,-0.0337,-0.0517,0.0414,-0.1537,-0.0252,0.0733,0
208047,0.9973,-0.0336,-0.0505,0.0413,-0.0375,0.0289,0.0377,0
208213,0.9974,-0.0336,-0.0491,0.0412,0.0401,0.0407,-0.0797,0
208380,0.9974,-0.0336,-0.0482,0.0411,-0.0635,-0.0260,0.0416,0
208547,0.9975,-0.0339,-0.0470,0.0409,0.2062,0.0587,-0.4072,0
208713,0.9978,-0.0347,-0.0403,0.0408,0.5786,0.0164,-0.9929,0
208880,0.9980,-0.0343,-0.0337,0.0404,-0.4124,-0.1295,0.5351,0
209047,0.9981,-0.0346,-0.0309,0.0403,-0.4455,0.1009,0.8394,0
209213,0.9981,-0.0347,-0.0308,0.0402,0.0589,0.0349,-0.1071,0
209380,0.9982,-0.0346,-0.0291,0.0400,0.1293,-0.0603,-0.2994,0
209547,0.9983,-0.0343,-0.0267,0.0399,-0.0835,0.0298,0.0654,0
209713,0.9983,-0.0344,-0.0259,0.0398,-0.1254,0.0747,0.1882,0
209880,0.9983,-0.0345,-0.0254,0.0397,0.0165,-0.0275,-0.1262,0
210047,0.9983,-0.0345,-0.0246,0.0396,0.0123,-0.0143,-0.0570,0
210213,0.9983,-0.0345,-0.0241,0.0396,-0.0637,0.0221,0.0194,0
210380,0.9983,-0.0346,-0.0238,0.0395,0.0082,0.0049,-0.0746,0
210547,0.9984,-0.0346,-0.0231,0.0395,-0.0156,-0.0131,-0.0932,0
210713,0.9984,-0.0346,-0.0225,0.0395,0.0077,0.0475,-0.0212,0
210880,0.9984,-0.0347,-0.0216,0.0394,0.0219,0.0135,-0.1239,0
211047,0.9984,-0.0348,-0.0202,0.0395,-0.1666,-0.1058,-0.1089,0
211213,0.9984,-0.0348,-0.0188,0.0397,-0.0625,0.1100,-0.0048,0
211380,0.9984,-0.0350,-0.0177,0.0399,-0.0057,-0.0111,-0.0606,0
211547,0.9984,-0.0351,-0.0165,0.0401,0.0626,0.0145,0.0146,0
211714,0.9984,-0.0351,-0.0152,0.0406,-0.0890,-0.0292,-0.0751,0
211880,0.9984,-0.0351,-0.0139,0.0410,0.0004,0.0444,-0.0507,0
212047,0.9984,-0.0352,-0.0127,0.0414,-0.0069,0.0024,-0.0509,0
212214,0.9984,-0.0353,-0.0111,0.0418,0.0718,0.0194,-0.0659,0
212380,0.9985,-0.0352,-0.0093,0.0420,0.0194,0.0240,-0.0975,0
212547,0.9985,-0.0354,-0.0072,0.0422,0.1349,0.0631,-0.1683,0
212714,0.9985,-0.0355,-0.0047,0.0421,0.0266,0.0004,-0.0446,0
212880,0.9985,-0.0355,-0.0026,0.0421,-0.1037,0.0139,0.1133,0
213047,0.9985,-0.0357,-0.0013,0.0420,-0.0323,0.0346,0.0193,0
213214,0.9985,-0.0357,-0.0004,0.0419,-0.0702,-0.0089,0.0672,0
213380,0.9985,-0.0358,0.0002,0.0419,-0.0200,0.0179,0.0219,0
213547,0.9985,-0.0359,0.0003,0.0419,-0.0273,-0.0061,0.0232,0
213714,0.9985,-0.0359,0.0005,0.0418,0.0334,0.0220,-0.0445,0
213880,0.9985,-0.0359,0.0010,0.0417,0.0170,0.0245,-0.0758,0
214047,0.9985,-0.0358,0.0015,0.0417,-0.0208,-0.0052,0.0122,0
214214,0.9985,-0.0357,0.0022,0.0416,0.0000,0.0271,-0.0780,0
214380,0.9985,-0.0356,0.0030,0.0416,-0.0372,-0.0032,0.0157,0
214547,0.9985,-0.0355,0.0036,0.0415,-0.0076,0.0422,-0.0115,0
214714,0.9985,-0.0355,0.0043,0.0414,0.0146,0.0132,-0.1053,0
214880,0.9985,-0.0356,0.0054,0.0414,0.1236,0.0071,-0.3588,0
215047,0.9984,-0.0362,0.0130,0.0413,0.3942,0.1024,-0.5880,0
215214,0.9984,-0.0355,0.0164,0.0417,-0.5781,-0.0458,0.8568,0
215380,0.9984,-0.0359,0.0153,0.0417,-0.0755,0.0389,0.0702,0
215547,0.9984,-0.0358,0.0163,0.0416,0.1567,-0.0725,-0.3112,0
215714,0.9984,-0.0356,0.0173,0.0416,-0.1701,0.0819,0.2497,0
215880,0.9983,-0.0358,0.0172,0.0416,0.0116,-0.0025,-0.1258,0
216047,0.9983,-0.0356,0.0178,0.0415,-0.0070,0.0122,-0.0075,0
216214,0.9983,-0.0356,0.0181,0.0415,-0.0095,0.0039,-0.0521,0
216380,0.9983,-0.0355,0.0186,0.0415,0.0049,0.0004,-0.0188,0
216547,0.9983,-0.0354,0.0189,0.0414,-0.0229,0.0232,-0.0195,0
216714,0.9983,-0.0354,0.0192,0.0413,-0.0038,0.0139,-0.0476,0
216880,0.9983,-0.0352,0.0196,0.0413,-0.0020,0.0225,-0.0454,0
217047,0.9983,-0.0352,0.0200,0.0412,-0.0284,0.0081,-0.0324,0
217214,0.9983,-0.0351,0.0203,0.0412,-0.0213,0.0242,-0.0209,0
217380,0.9983,-0.0350,0.0206,0.0412,0.0085,0.0092,-0.0710,0
217547,0.9983,-0.0349,0.0212,0.0411,-0.0081,0.0081,-0.0531,0
217714,0.9983,-0.0348,0.0217,0.0411,-0.0225,0.0293,-0.0208,0
217880,0.9983,-0.0346,0.0227,0.0411,0.0663,-0.0052,-0.0863,0
218047,0.9983,-0.0342,0.0247,0.0410,0.0678,0.0254,-0.0711,0
218214,0.9982,-0.0336,0.0277,0.0409,0.0401,-0.0429,-0.0927,0
218380,0.9982,-0.0335,0.0284,0.0408,-0.3182,0.1009,0.1587,0
218547,0.9982,-0.0335,0.0287,0.0408,0.0818,-0.0109,-0.0602,0
218714,0.9982,-0.0335,0.0290,0.0407,-0.0361,0.0152,-0.0589,0
218880,0.9982,-0.0335,0.0292,0.0407,-0.0157,0.0099,-0.0142,0
219047,0.9982,-0.0334,0.0293,0.0406,-0.0150,0.0138,-0.0465,0
219214,0.9982,-0.0334,0.0294,0.0406,-0.0001,0.0021,-0.0314,0
219380,0.9982,-0.0334,0.0297,0.0406,-0.0319,0.0218,-0.0321,0
219547,0.9982,-0.0334,0.0298,0.0406,-0.0002,0.0051,-0.0476,0
219714,0.9982,-0.0334,0.0297,0.0405,-0.0318,0.0262,-0.0363,0
219880,0.9982,-0.0334,0.0298,0.0405,0.0085,0.0038,-0.0541,0
220047,0.9982,-0.0334,0.0300,0.0405,-0.0238,0.0134,-0.0588,0
220214,0.9982,-0.0334,0.0301,0.0405,-0.0371,0.0214,-0.0343,0
220380,0.9982,-0.0334,0.0301,0.0404,0.0010,0.0148,-0.0288,0
220547,0.9982,-0.0334,0.0300,0.0404,-0.0109,0.0192,-0.0270,0
220714,0.9982,-0.0334,0.0300,0.0404,-0.0187,0.0113,-0.0306,0
220880,0.9982,-0.0334,0.0298,0.0404,-0.0653,0.0352,-0.0256,0
221047,0.9982,-0.0333,0.0296,0.0404,0.0779,-0.0127,-0.0212,0
221214,0.9982,-0.0333,0.0295,0.0404,-0.0393,0.0388,-0.0312,0
221380,0.9982,-0.0334,0.0295,0.0404,-0.0103,0.0095,-0.0381,0
221547,0.9982,-0.0334,0.0290,0.0404,-0.0125,0.0028,-0.0311,0
221714,0.9982,-0.0334,0.0284,0.0404,-0.0160,-0.0124,-0.0255,0
221880,0.9982,-0.0336,0.0277,0.0403,-0.0322,0.0582,-0.0107,0
222047,0.9983,-0.0337,0.0269,0.0403,0.0167,0.0111,-0.0518,0
222214,0.9983,-0.0337,0.0269,0.0403,0.0791,-0.0043,-0.0916,0
222380,0.9982,-0.0335,0.0279,0.0403,0.0609,-0.0087,-0.0898,0
222547,0.9982,-0.0335,0.0282,0.0402,-0.1574,0.0632,0.0374,0
222714,0.9982,-0.0335,0.0277,0.0402,0.0018,0.0130,-0.0177,0
222880,0.9983,-0.0338,0.0262,0.0403,-0.1303,0.0340,0.0190,0
223047,0.9983,-0.0340,0.0257,0.0402,0.1811,-0.0412,-0.1916,0
223214,0.9983,-0.0338,0.0263,0.0402,-0.0096,0.0248,-0.0065,0
223380,0.9983,-0.0339,0.0262,0.0402,-0.0463,0.0296,-0.0048,0
223547,0.9983,-0.0338,0.0264,0.0402,0.0131,-0.0058,-0.0829,0
223714,0.9983,-0.0337,0.0269,0.0401,0.0168,0.0052,-0.0704,0
223880,0.9983,-0.0336,0.0275,0.0400,-0.0151,0.0181,-0.0226,0
224047,0.9983,-0.0336,0.0273,0.0401,-0.1409,0.0707,0.0232,0
224214,0.9983,-0.0340,0.0255,0.0401,-0.0024,-0.0355,0.0327,0
224380,0.9983,-0.0342,0.0247,0.0401,0.0932,-0.0115,-0.1332,0
224547,0.9983,-0.0342,0.0241,0.0400,-0.0934,0.0529,0.0303,0
224714,0.9983,-0.0346,0.0223,0.0401,-0.0665,0.0374,0.1118,0
224880,0.9984,-0.0349,0.0209,0.0401,0.0594,0.0150,-0.1140,0
225047,0.9984,-0.0349,0.0199,0.0401,-0.0267,-0.0012,0.0474,0
225214,0.9984,-0.0349,0.0180,0.0402,-0.2420,0.0143,0.1096,0
225380,0.9985,-0.0350,0.0151,0.0405,0.0674,0.0824,0.3470,0
225547,0.9985,-0.0348,0.0097,0.0406,-0.3045,-0.0340,0.5159,0
225714,0.9986,-0.0346,0.0014,0.0408,-0.2287,0.0403,0.4807,0
225880,0.9985,-0.0343,-0.0089,0.0409,-0.1402,-0.0007,0.1496,0
226047,0.9984,-0.0341,-0.0193,0.0411,0.0479,0.0069,-0.2735,0
226214,0.9982,-0.0339,-0.0284,0.0412,0.0854,-0.0214,-0.3055,0
226380,0.9979,-0.0336,-0.0360,0.0413,0.0728,0.0093,-0.3232,0
226547,0.9977,-0.0334,-0.0426,0.0414,0.0246,0.0057,-0.1115,0
226714,0.8724,-0.0075,-0.0593,0.4850,-0.0588,-0.1008,0.1745,0
226880,0.8720,-0.0031,-0.0675,0.4848,-0.2166,-0.2169,0.5069,0
227047
227214
